Submission Code,Fiscal Year,District Number,District Type,District Name,Language Name,Home Primary Language,Enrollments,County Code,County Name,Economic Development Region,Strata,Strata Name
F,17-18,0278,01,Orono Public School District,Russian,040,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0278,01,Orono Public School District,French,015,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0278,01,Orono Public School District,Italian,023,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0278,01,Orono Public School District,Polish,037,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0278,01,Orono Public School District,Japanese,024,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Luo,164,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Urhobo,384,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Haitian Creole,085,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Japanese,024,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Yoruba,075,62,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Sindhi,359,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Telugu,119,17,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Vietnamese,051,397,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Hausa,144,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Not Specific,052,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Russian,040,110,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,"Sarakole, Soninke",355,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,"English, Creolized",057,451,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,"Chinese, Mandarin ",007,88,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,"Cebuano, Visayan, Binisaya",036,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Farsi ,013,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Arabic,002,81,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Romanian,039,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Akan ,156,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Ibibio,252,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Twi,161,18,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,English,011,15489,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Hindi ,019,29,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,"Khmer, Cambodian ",005,38,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Italian,023,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Korean,026,22,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Tibetan,073,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Bassa,146,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Ebira,225,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Marathi,116,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Bengali,010,39,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Dari,120,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Gbandi ,238,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Spanish,045,1299,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Kom,276,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Polish,037,7,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Fulah,066,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,"Indonesian, Bahasa Indonesian",032,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Nepali,068,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Vai,386,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Cantonese,108,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Krio,149,7,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,"Ganda, Luganda ",095,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Turkish,048,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Tamil,118,11,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Malayalam,115,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Ukrainian,049,13,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Macedonian,089,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Gujarati,112,19,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Igbo,065,15,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Urdu,122,13,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Susu,364,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,"Lao, Laotian ",028,204,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Afrikaans,001,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Minangkabau,313,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,"Bisaya, Basaya, Dusun, Tutong",417,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Mandingo,302,67,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Bosnian,041,21,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,"Kpelle, Pelle ",148,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Latvian,029,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,"Serbian, Herzegovnian, Montenegrin",128,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Hmong,020,1457,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,"French, Creolized",232,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Gio,242,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Fanti ,159,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,"Swahili, Kiswahili ",070,58,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Thai,047,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Gokana,142,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Amharic,063,32,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Greek,054,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Somali,069,243,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,German,017,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,"Filipino, Pilipino",126,19,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Dutch,033,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Cree,213,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Tigrinya,071,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Punjabi,117,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Uzbek,096,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,"Oromo, Afan Oromo, Oromiffa ",074,175,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Kosraean,280,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Danish,009,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Ewe,158,28,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Slovak,043,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,French,015,63,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Bulgarian,064,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Estonian,012,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Grebo,077,20,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Shona,169,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Adangme,083,10,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Portuguese,038,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Wolof,094,15,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Czech,004,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Finnish,014,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Moldovan,315,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Komi,277,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Nuer,076,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Kannada ,113,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0279,01,Osseo Public School District,Herero,248,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Catalan,205,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Mandingo,302,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Malayalam,115,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Vietnamese,051,51,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Bengali,010,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Twi,161,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Igbo,065,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Amharic,063,21,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,"Kissi, Gissi ",273,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Tamil,118,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Kurdish,027,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,French,015,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,"Indonesian, Bahasa Indonesian",032,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Pashto ,060,13,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Mayan,309,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Ewe,158,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Spanish,045,1555,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Hindi ,019,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,"Chinese, Mandarin ",007,14,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,"Oromo, Afan Oromo, Oromiffa ",074,12,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Japanese,024,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Somali,069,163,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Hausa,144,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,"Swahili, Kiswahili ",070,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Hmong,020,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,"Cebuano, Visayan, Binisaya",036,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Nepali,068,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,"Lao, Laotian ",028,18,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,German,017,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,"Serbian, Herzegovnian, Montenegrin",128,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,"English, Creolized",057,27,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Cantonese,108,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,"Filipino, Pilipino",126,13,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,"Khmer, Cambodian ",005,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Tibetan,073,42,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Yoruba,075,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Sinhala,058,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Farsi ,013,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Not Specific,052,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Russian,040,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Telugu,119,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Estonian,012,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Arabic,002,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Bosnian,041,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,English,011,2272,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0280,01,Richfield Public School District,Urdu,122,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Burmese,055,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Icelandic,022,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Pashto ,060,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Ewe,158,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Russian,040,41,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Slovak,043,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Twi,161,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Vietnamese,051,90,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Italian,023,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,French,015,33,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Telugu,119,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Finnish,014,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Mayan,309,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Cantonese,108,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Danish,009,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Swedish,046,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Sinhala,058,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Nuer,076,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Azerbaijani,186,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Tigrinya,071,20,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Mandingo,302,15,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Wolof,094,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,"French, Creolized",232,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Grebo,077,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,"Filipino, Pilipino",126,13,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,"English, Creolized",057,209,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Bosnian,041,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Korean,026,6,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Tamil,118,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,"Lao, Laotian ",028,21,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,"Sign Language, ASL",042,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Ukrainian,049,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Bengali,010,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Malayalam,115,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,"Kissi, Gissi ",273,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Nepali,068,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,"Chinese, Mandarin ",007,31,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,German,017,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Amharic,063,15,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Urdu,122,5,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Hindi ,019,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Igbo,065,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Afrikaans,001,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Romanian,039,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Minangkabau,313,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Arabic,002,48,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Kannada ,113,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,"Ojibwa, Chippewa, Anishinaabemowin",035,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,"Oromo, Afan Oromo, Oromiffa ",074,54,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,"Cebuano, Visayan, Binisaya",036,9,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Farsi ,013,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Adangme,083,3,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Tagalog,375,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Bassa,146,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Yoruba,075,8,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Gujarati,112,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Somali,069,215,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,"Swahili, Kiswahili ",070,67,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Polish,037,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Krio,149,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Tigre,145,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Catalan,205,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Thai,047,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Portuguese,038,2,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,"Indonesian, Bahasa Indonesian",032,4,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
F,17-18,0281,01,Robbinsdale Public School District,Swati,365,1,27,Hennepin                                     ,11,2,County Metro Area excluding MPLS/STP
